subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response,phase,fixation_x_mean,fixation_x_max,fixation_y_mean,fixation_y_max,pupil_avg_mean,pupil_avg_max,fixation_duration_mean,saccade_amplitude_mean,saccade_amplitude_max,saccade_velocity_mean,saccade_velocity_max,saccade_duration_mean
SV028,L,44,3,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,45,3,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,46,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,47,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,48,2,3,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,49,3,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,50,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,51,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,52,3,0,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,53,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,54,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,55,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,56,3,3,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,57,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,58,3,0,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,59,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,60,3,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,61,3,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,62,3,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,63,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,64,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,65,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,66,2,2,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,67,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,68,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,69,3,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,70,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,71,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,72,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,73,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,74,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,75,2,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,76,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,77,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,78,3,3,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,79,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,80,3,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,81,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,82,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,83,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,84,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,85,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,86,3,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,87,2,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,88,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,89,3,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,90,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,91,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,92,3,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,93,3,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,94,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,95,3,0,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,96,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,97,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,98,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,99,2,0,1,1,2,Stimulus,,,,,,,,0.7,0.7,59.0,59.0,16.0
SV028,L,100,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,101,3,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,102,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,103,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,104,3,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,105,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,106,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,107,3,0,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,108,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,109,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,110,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,111,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,112,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,113,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,114,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,115,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,116,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,117,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,118,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,119,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,120,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,121,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,122,3,0,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,123,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,124,2,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,125,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,126,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,127,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,128,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,129,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,130,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,131,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,132,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,133,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,134,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,135,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,136,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,137,3,0,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,138,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,139,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,140,3,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,141,3,0,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,142,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,143,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,144,3,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,145,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,146,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,147,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,148,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,149,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,150,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,151,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,152,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,153,3,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,154,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,155,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,156,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,157,3,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,158,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,159,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,160,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,161,2,3,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,162,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,163,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,164,2,3,1,1,2,Stimulus,,,,,,,,0.6,0.6,794.0,794.0,120.0
SV028,L,165,2,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,166,2,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,167,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,168,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,169,2,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,170,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,171,2,0,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,172,2,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,173,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,174,3,0,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,175,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,176,3,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,177,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,178,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,179,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,180,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,181,2,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,182,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,183,2,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,184,3,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,185,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,186,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,187,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,188,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,189,2,0,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,190,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,191,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,192,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,193,3,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,194,2,3,1,1,2,Stimulus,2051.65,2062.9,1487.5,1531.4,266.5,269.0,58.0,1.5499999999999998,2.3,107.5,112.0,22.0
SV028,L,195,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,196,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,197,2,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,198,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,199,3,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,200,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,201,2,3,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,202,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,203,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,204,2,2,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,205,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,206,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,207,3,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,208,3,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,209,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,210,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,211,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,212,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,213,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,214,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,215,2,2,1,1,1,Stimulus,,,,,,,,,,,,
SV028,L,216,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,217,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,218,2,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,219,2,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,220,2,0,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,221,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,222,2,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,223,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,224,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,225,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,226,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,227,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,228,3,0,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,229,2,3,0,1,1,Stimulus,,,,,,,,,,,,
SV028,L,230,3,3,0,1,1,Stimulus,,,,,,,,,,,,
SV028,L,231,2,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,232,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,233,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,234,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,235,2,3,0,1,1,Stimulus,,,,,,,,,,,,
SV028,L,236,3,2,1,1,1,Stimulus,,,,,,,,,,,,
SV028,L,237,2,0,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,238,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,239,3,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,240,2,0,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,241,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,242,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,243,2,3,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,244,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,245,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,246,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,247,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,248,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,249,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,250,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,251,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,252,2,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,253,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,254,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,255,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,256,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,257,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,258,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,259,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,260,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,261,3,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,262,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,263,3,3,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,264,2,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,265,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,266,3,2,0,1,1,Stimulus,,,,,,,,,,,,
SV028,L,267,2,3,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,268,2,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,269,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,270,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,271,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,272,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,273,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,274,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,275,3,2,0,0,2,Stimulus,,,,,,,,0.5,0.5,60.0,60.0,12.0
SV028,L,276,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,277,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,278,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,279,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,280,2,2,0,1,2,Stimulus,,,,,,,,10.0,10.0,326.0,326.0,48.0
SV028,L,281,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,282,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,283,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,284,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,285,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,286,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,287,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,288,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,289,3,0,1,1,0,Stimulus,,,,,,,,0.3,0.3,657.0,657.0,164.0
SV028,L,290,3,2,0,0,2,Stimulus,,,,,,,,6.2,6.2,215.0,215.0,44.0
SV028,L,291,2,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,292,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,293,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,294,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,295,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,296,2,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,297,2,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,298,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,299,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,300,3,3,1,1,2,Stimulus,,,,,,,,0.2,0.2,1009.0,1009.0,112.0
SV028,L,301,3,3,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,302,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,303,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,304,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,305,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,306,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,307,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,308,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,309,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,310,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,311,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,312,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,313,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,314,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,315,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,316,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,317,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,318,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,319,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,320,2,3,1,1,3,Stimulus,,,,,,,,0.7,0.7,760.0,760.0,164.0
SV028,L,321,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,322,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,323,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,324,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,325,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,326,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,327,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,328,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,329,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,330,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,331,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,332,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,333,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,334,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,335,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,336,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,337,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,338,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,339,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,340,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,341,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,342,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,343,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,344,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,345,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,346,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,347,2,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,348,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,349,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,350,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,351,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,352,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,353,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,354,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,355,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,356,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,357,2,2,0,1,1,Stimulus,,,,,,,,,,,,
SV028,L,358,3,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,359,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,360,2,3,1,1,3,Stimulus,,,,,,,,,,,,
SV028,L,361,2,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,362,2,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,363,2,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,364,2,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,365,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,366,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,367,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,368,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,369,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,370,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,371,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,372,3,3,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,373,3,3,0,1,2,Stimulus,,,,,,,,0.5,0.5,262.0,262.0,76.0
SV028,L,374,2,3,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,375,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,376,2,3,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,377,2,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,378,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,379,3,2,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,380,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,381,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,382,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,383,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,384,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,385,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,386,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,387,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,388,3,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,389,2,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,390,3,3,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,391,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,392,2,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,393,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,394,2,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,395,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,396,3,2,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,397,3,3,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,398,3,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,399,2,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,400,2,2,0,1,3,Stimulus,,,,,,,,,,,,
SV028,L,401,3,0,0,1,0,Stimulus,,,,,,,,,,,,
SV028,L,402,2,2,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,403,2,2,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,404,2,2,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,405,2,2,0,0,3,Stimulus,,,,,,,,,,,,
SV028,L,406,3,2,1,0,2,Stimulus,,,,,,,,,,,,
SV028,L,407,3,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,408,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,409,3,3,1,0,3,Stimulus,,,,,,,,,,,,
SV028,L,410,3,0,1,0,3,Stimulus,2006.0666666666666,2050.5,1520.9666666666665,1588.0,250.33333333333334,258.0,34.666666666666664,1.0999999999999999,1.8,171.33333333333334,245.0,34.666666666666664
SV028,L,411,2,2,1,1,2,Stimulus,,,,,,,,,,,,
SV028,L,412,2,0,1,1,0,Stimulus,,,,,,,,,,,,
SV028,L,413,2,2,1,0,0,Stimulus,1965.8,1965.8,1525.3,1525.3,200.0,200.0,52.0,1.05,1.2,111.0,119.0,14.0
SV028,L,414,3,3,0,0,2,Stimulus,,,,,,,,,,,,
SV028,L,415,3,0,1,0,0,Stimulus,,,,,,,,,,,,
SV028,L,416,3,3,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,417,2,0,0,0,0,Stimulus,,,,,,,,,,,,
SV028,L,418,2,3,0,1,2,Stimulus,,,,,,,,,,,,
SV028,L,419,3,0,0,1,0,Stimulus,,,,,,,,,,,,
